index,salt-9gpl-freq-1khz,salt-13gpl-freq-1khz,salt-17gpl-freq-1khz,salt-21gpl-freq-1khz,salt-24gpl-freq-1khz,salt-28gpl-freq-1khz,salt-32gpl-freq-1khz,salt-36gpl-freq-1khz,salt-40gpl-freq-1khz
4001,543,511,511,527,511,527,511,536,527
4002,415,412,415,448,448,448,448,448,448
4003,255,319,352,384,384,384,384,384,384
4004,255,319,352,384,384,384,384,384,384
4005,415,448,448,448,448,448,451,449,448
4006,560,568,560,543,543,543,543,543,543
4007,639,639,636,624,624,614,611,624,608
4008,639,625,608,608,575,575,575,575,575
4009,511,511,511,511,511,511,511,511,511
4010,455,451,455,463,463,463,463,463,480
4011,384,384,391,399,399,399,412,412,415
4012,319,352,384,384,384,384,384,384,385
4013,391,414,415,448,448,448,448,448,448
4014,463,480,480,480,480,480,480,481,480
4015,512,512,512,512,512,512,512,512,512
4016,543,543,527,527,527,536,527,537,527
4017,543,543,540,527,527,536,527,537,527
4018,448,448,448,455,455,455,463,455,455
4019,319,352,384,384,384,384,387,384,387
4020,255,318,352,384,384,384,384,384,384
4021,399,415,448,448,448,448,448,448,448
4022,572,572,561,543,562,543,543,560,543
4023,704,639,639,636,639,638,627,636,632
4024,639,639,624,611,609,608,608,608,608
4025,511,511,511,511,511,511,511,511,511
4026,448,448,448,448,448,448,455,448,448
4027,352,384,384,385,384,384,391,387,391
4028,319,319,384,384,384,384,384,384,384
4029,384,384,399,399,412,415,415,415,415
4030,512,512,512,512,512,512,512,512,512
4031,632,624,608,575,575,575,575,575,575
4032,639,639,634,627,624,624,624,624,624
4033,511,511,511,511,511,510,511,508,508
4034,255,319,384,384,384,384,384,384,384
4035,240,255,255,255,255,318,319,319,319
4036,319,384,384,384,391,391,391,399,399
4037,451,463,512,480,512,512,480,480,512
4038,513,519,512,512,513,515,512,512,515
4039,560,543,543,540,540,543,542,540,540
4040,511,504,504,508,505,504,508,504,499
4041,448,448,449,451,455,451,455,451,451
4042,448,448,448,448,449,449,451,449,449
4043,451,462,480,480,480,480,480,480,480
4044,448,455,462,463,480,463,463,480,480
4045,385,399,415,448,448,448,448,448,448
4046,255,319,384,384,384,384,384,384,384
4047,255,255,319,319,384,352,384,384,384
4048,415,415,448,448,448,448,448,448,448
4049,624,575,575,572,568,575,575,572,560
4050,671,639,624,624,611,611,608,608,608
4051,511,511,511,511,511,511,511,511,511
4052,255,319,384,384,384,384,384,384,387
4053,127,199,255,255,255,255,255,255,255
4054,225,255,255,255,319,319,319,319,319
4055,512,512,512,512,512,512,512,512,512
4056,768,712,671,639,639,639,639,639,639
4057,831,782,768,768,712,708,712,704,704
4058,639,639,632,627,611,608,608,611,608
4059,415,448,448,455,448,448,448,455,463
4060,255,318,352,384,384,384,384,384,384
4061,255,255,318,319,319,319,319,384,384
4062,319,384,384,384,384,385,387,387,391
4063,449,455,455,449,463,463,463,455,455
4064,575,568,543,543,543,543,543,540,543
4065,671,639,632,624,624,609,608,608,608
4066,639,632,609,608,608,575,575,575,575
4067,455,455,463,480,463,463,480,480,480
4068,252,255,255,319,319,319,319,384,352
4069,192,224,255,255,255,255,255,255,255
4070,319,384,384,384,387,387,391,391,391
4071,575,575,562,543,560,543,543,543,543
4072,768,768,704,639,671,639,639,639,639
4073,776,768,704,704,671,639,639,639,639
4074,575,575,568,572,543,543,560,560,543
4075,255,319,352,384,384,384,384,384,384
4076,113,127,199,240,231,248,255,255,255
4077,192,225,255,255,255,255,255,255,255
4078,448,512,512,448,512,512,512,512,512
4079,624,608,575,574,575,574,572,575,575
4080,624,608,575,575,575,575,575,575,575
4081,543,511,511,536,527,511,511,527,511
4082,448,448,451,463,455,455,480,455,463
4083,384,384,387,391,391,399,415,399,399
4084,255,255,319,319,352,384,384,384,384
4085,255,255,319,319,352,352,384,384,384
4086,384,384,391,399,399,399,399,415,415
4087,543,537,527,540,536,527,524,527,536
4088,768,704,639,671,639,639,639,639,639
4089,704,671,639,639,639,638,632,633,636
4090,508,504,504,504,504,504,504,497,504
4091,319,352,384,384,384,384,387,384,384
4092,225,255,255,255,255,255,319,319,319
4093,255,255,319,319,319,319,352,352,352
4094,451,512,512,512,512,512,480,512,512
4095,575,575,560,572,572,563,543,543,568
4096,608,575,572,575,575,575,568,563,572
