"pid","fport","type","priority","qos","len","data","pid.1","rtc_timestamp","battery_level_mv","mcu_temp_deg","period_fsm_s","period_depth_s","period_gps_s","period_status_s","period_argos_s","elect_strategy","argos_fport","crc","crc_valid","rtc_timestamp_dt","is_released","nb_profile_recorded","atmo_mean_pres","atmo_mean_temp","gps_timestamp","gps_latitude","gps_longitude","gps_ehpe","gps_ttf","gps_fixtype","gps_timestamp_dt"
"894","211","1","2","1","21","7E0346F5D06926000000164075448BCB0E42D35BB7","894","1775301958","3800.0","","","","","","","","211","46939","True","2026-04-04 11:25:58+00:00","0.0","0.0","981.0013427734375","35.69877243041992","","","","","","",""
"897","211","1","2","1","21","81038EF6D06926000000985975446A4C0E42D3414C","897","1775302286","3800.0","","","","","","","","211","19521","True","2026-04-04 11:31:26+00:00","0.0","0.0","981.39990234375","35.574623107910156","","","","","","",""
"900","211","1","2","1","21","8403DAF7D06926000000D8617544666F0E42D38E77","900","1775302618","3800.0","","","","","","","","211","30606","True","2026-04-04 11:36:58+00:00","0.0","0.0","981.52880859375","35.608787536621094","","","","","","",""
"902","211","1","2","1","21","860310F9D06926000000C52D7544C89A0D42D34951","902","1775302928","3800.0","","","","","","","","211","20809","True","2026-04-04 11:42:08+00:00","0.0","0.0","980.7151489257812","35.401153564453125","","","","","","",""
"905","211","1","2","1","21","890360FAD0692600000096227544D7AE0D42D33836","905","1775303264","3800.0","","","","","","","","211","13880","True","2026-04-04 11:47:44+00:00","0.0","0.0","980.5404052734375","35.42074203491211","","","","","","",""
"908","211","1","2","1","21","8C03A4FBD069260000001D9C7544B9DD0F42D3603C","908","1775303588","3800.0","","","","","","","","211","15456","True","2026-04-04 11:53:08+00:00","0.0","0.0","982.4392700195312","35.96652603149414","","","","","","",""
"910","211","1","2","1","21","8E03F7FCD069260000002D747644026A1642D36F52","910","1775303927","3800.0","","","","","","","","211","21103","True","2026-04-04 11:58:47+00:00","0.0","0.0","985.8152465820312","37.60352325439453","","","","","","",""
"913","211","1","2","1","21","91033AFED06926000000AD847644CF0F1B42D33793","913","1775304250","3800.0","","","","","","","","211","37687","True","2026-04-04 12:04:10+00:00","0.0","0.0","986.0730590820312","38.765438079833984","","","","","","",""
"915","211","1","2","1","21","93036DFFD06926000000B8297644CD0E1D42D38FF7","915","1775304557","3800.0","","","","","","","","211","63375","True","2026-04-04 12:09:17+00:00","0.0","0.0","984.65185546875","39.26445388793945","","","","","","",""
"918","211","1","2","1","21","9603B200D169260000004A167644D15A1F42D35627","918","1775304882","3800.0","","","","","","","","211","10070","True","2026-04-04 12:14:42+00:00","0.0","0.0","984.3482666015625","39.838687896728516","","","","","","",""
"921","211","1","2","1","21","99030102D169260000001D6B76449E1F2442D3CBE6","921","1775305217","3800.0","","","","","","","","211","59083","True","2026-04-04 12:20:17+00:00","0.0","0.0","985.6736450195312","41.03087615966797","","","","","","",""
"923","211","1","2","1","21","9B032F03D16926000000C0F27544018C2542D3B6BE","923","1775305519","3800.0","","","","","","","","211","48822","True","2026-04-04 12:25:19+00:00","0.0","0.0","983.79296875","41.386722564697266","","","","","","",""
"926","211","1","2","1","21","9E037804D16926000000B5F17444C2462142D32422","926","1775305848","3800.0","","","","","","","","211","8740","True","2026-04-04 12:30:48+00:00","0.0","0.0","979.7766723632812","40.31909942626953","","","","","","",""
"928","211","1","2","1","21","A003A905D169260000007636754475D12042D35978","928","1775306153","3800.0","","","","","","","","211","30809","True","2026-04-04 12:35:53+00:00","0.0","0.0","980.8509521484375","40.20454788208008","","","","","","",""
"931","211","1","2","1","21","A303EB06D169260000007BF0754456152542D3BE1A","931","1775306475","3800.0","","","","","","","","211","6846","True","2026-04-04 12:41:15+00:00","0.0","0.0","983.7575073242188","41.270835876464844","","","","","","",""
"934","211","1","2","1","21","A6032108D16926000000F33076449A852842D39B0A","934","1775306785","3800.0","","","","","","","","211","2715","True","2026-04-04 12:46:25+00:00","0.0","0.0","984.7648315429688","42.130470275878906","","","","","","",""
"936","211","1","2","1","21","A8036609D16926000000B88A764438482E42D30DFB","936","1775307110","3800.0","","","","","","","","211","64269","True","2026-04-04 12:51:50+00:00","0.0","0.0","986.16748046875","43.570526123046875","","","","","","",""
"939","211","1","2","1","21","AB03AC0AD16926000000861C76447B5F3042D34165","939","1775307436","3800.0","","","","","","","","211","25921","True","2026-04-04 12:57:16+00:00","0.0","0.0","984.4456787109375","44.09324264526367","","","","","","",""
"941","211","1","2","1","21","AD03DD0BD1692600000068427544030D2D42D35D5C","941","1775307741","3800.0","","","","","","","","211","23645","True","2026-04-04 13:02:21+00:00","0.0","0.0","981.03759765625","43.2627067565918","","","","","","",""
"944","211","1","2","1","21","B003320DD1692600000085FA744456A52842D3575D","944","1775308082","3800.0","","","","","","","","211","23895","True","2026-04-04 13:08:02+00:00","0.0","0.0","979.9143676757812","42.161460876464844","","","","","","",""
"947","211","1","2","1","21","B3036F0ED16926000000230E75443E462642D3E4D2","947","1775308399","3800.0","","","","","","","","211","53988","True","2026-04-04 13:13:19+00:00","0.0","0.0","980.2208862304688","41.56859588623047","","","","","","",""
"949","211","1","2","1","21","B503AB0FD1692600000053FA7444C9192442D32993","949","1775308715","3800.0","","","","","","","","211","37673","True","2026-04-04 13:18:35+00:00","0.0","0.0","979.9113159179688","41.02518081665039","","","","","","",""
"952","211","1","2","1","21","B803F910D169260000003ECD74446AAB2142D3EB9C","952","1775309049","3800.0","","","","","","","","211","40171","True","2026-04-04 13:24:09+00:00","0.0","0.0","979.2069091796875","40.417396545410156","","","","","","",""
"955","211","1","2","1","21","BB032612D1692600000056B4744431D31E42D30122","955","1775309350","3800.0","","","","","","","","211","8705","True","2026-04-04 13:29:10+00:00","0.0","0.0","978.8177490234375","39.706241607666016","","","","","","",""
"957","211","1","2","1","21","BD037113D16926000000A3C574446A431B42D3563A","957","1775309681","3800.0","","","","","","","","211","14934","True","2026-04-04 13:34:41+00:00","0.0","0.0","979.0880737304688","38.815834045410156","","","","","","",""
"960","211","1","2","1","21","C003A514D169260000009AD17444822F1942D34755","960","1775309989","3800.0","","","","","","","","211","21831","True","2026-04-04 13:39:49+00:00","0.0","0.0","979.2750244140625","38.29639434814453","","","","","","",""
"962","211","1","2","1","21","C203DD15D16926000000866E744413E11442D36ED7","962","1775310301","3800.0","","","","","","","","211","55150","True","2026-04-04 13:45:01+00:00","0.0","0.0","977.7269287109375","37.21979904174805","","","","","","",""
"965","211","1","2","1","21","C5032B17D16926000000EBD37344C6DF0C42D3F447","965","1775310635","3800.0","","","","","","","","211","18420","True","2026-04-04 13:50:35+00:00","0.0","0.0","975.3112182617188","35.218528747558594","","","","","","",""
"968","211","1","2","1","21","C8035E18D169260000006AB47344D5640642D30BED","968","1775310942","3800.0","","","","","","","","211","60683","True","2026-04-04 13:55:42+00:00","0.0","0.0","974.8189697265625","33.59846878051758","","","","","","",""
"970","211","1","2","1","21","CA03A019D169260000008EE27344D69F0142D3A4DC","970","1775311264","3800.0","","","","","","","","211","56484","True","2026-04-04 14:01:04+00:00","0.0","0.0","975.5399169921875","32.406089782714844","","","","","","",""
"973","211","1","2","1","21","CD03F31AD169260000008B437444E0BDFA41D3DAAB","973","1775311603","3800.0","","","","","","","","211","43994","True","2026-04-04 14:06:43+00:00","0.0","0.0","977.0553588867188","31.34271240234375","","","","","","",""
"975","211","1","2","1","21","CF031C1CD16926000000B28174445601F641D3DE1C","975","1775311900","3800.0","","","","","","","","211","7390","True","2026-04-04 14:11:40+00:00","0.0","0.0","978.0264892578125","30.750652313232422","","","","","","",""
"978","211","1","2","1","21","D203591DD16926000000CA897444DD7DF041D3C144","978","1775312217","3800.0","","","","","","","","211","17601","True","2026-04-04 14:16:57+00:00","0.0","0.0","978.1529541015625","30.06145668029785","","","","","","",""
"981","211","1","2","1","21","D503B51ED16926000000DA9D74449896E941D31AF2","981","1775312565","3800.0","","","","","","","","211","61978","True","2026-04-04 14:22:45+00:00","0.0","0.0","978.4664306640625","29.198532104492188","","","","","","",""
"983","211","1","2","1","21","D703EA1FD169260000000EC574445698E541D375B4","983","1775312874","3800.0","","","","","","","","211","46197","True","2026-04-04 14:27:54+00:00","0.0","0.0","979.0789794921875","28.699382781982422","","","","","","",""
"986","211","1","2","1","21","DA033021D16926000000F6F374443345E241D3ADE3","986","1775313200","3800.0","","","","","","","","211","58285","True","2026-04-04 14:33:20+00:00","0.0","0.0","979.8118896484375","28.283788681030273","","","","","","",""
"988","211","1","2","1","21","DC036022D169260000009E0D75448BADDF41D30C99","988","1775313504","3800.0","","","","","","","","211","39180","True","2026-04-04 14:38:24+00:00","0.0","0.0","980.2127685546875","27.95973777770996","","","","","","",""
"991","211","1","2","1","21","DF03A123D169260000008021754440AADD41D39A71","991","1775313825","3800.0","","","","","","","","211","29082","True","2026-04-04 14:43:45+00:00","0.0","0.0","980.5234375","27.7081298828125","","","","","","",""
"994","211","1","2","1","21","E203EF24D16926000000B53C75442A4BDC41D386A0","994","1775314159","3800.0","","","","","","","","211","41094","True","2026-04-04 14:49:19+00:00","0.0","0.0","980.9485473632812","27.536701202392578","","","","","","",""
"996","211","1","2","1","21","E4032826D169260000001E5475440A79DB41D37F3D","996","1775314472","3800.0","","","","","","","","211","15743","True","2026-04-04 14:54:32+00:00","0.0","0.0","981.3143310546875","27.434101104736328","","","","","","",""
"999","211","1","2","1","21","E7035D27D16926000000106D75448DA1DB41D350EA","999","1775314781","3800.0","","","","","","","","211","59984","True","2026-04-04 14:59:41+00:00","0.0","0.0","981.7041015625","27.453882217407227","","","","","","",""
"1002","211","1","2","1","21","EA039828D1692600000092787544966ADB41D3D307","1002","1775315096","3800.0","","","","","","","","211","2003","True","2026-04-04 15:04:56+00:00","0.0","0.0","981.8839111328125","27.427043914794922","","","","","","",""
"1004","211","1","2","1","21","EC03DD29D16926000000027F7544F309DA41D37884","1004","1775315421","3800.0","","","","","","","","211","33912","True","2026-04-04 15:10:21+00:00","0.0","0.0","981.9844970703125","27.254858016967773","","","","","","",""
"1007","211","1","2","1","21","EF031A2BD169260000009B7F75441B49D941D3CE6C","1007","1775315738","3800.0","","","","","","","","211","27854","True","2026-04-04 15:15:38+00:00","0.0","0.0","981.9938354492188","27.160696029663086","","","","","","",""
"1009","211","1","2","1","21","F1034D2CD169260000000A8175449A4AD841D307A4","1009","1775316045","3800.0","","","","","","","","211","41991","True","2026-04-04 15:20:45+00:00","0.0","0.0","982.0162353515625","27.036426544189453","","","","","","",""
"1012","211","1","2","1","21","F403942DD16926000000ED887544B81ED841D314C7","1012","1775316372","3800.0","","","","","","","","211","50964","True","2026-04-04 15:26:12+00:00","0.0","0.0","982.1394653320312","27.014999389648438","","","","","","",""
"1015","211","1","2","1","21","F703D52ED16926000000FA8C75447015D741D33CDB","1015","1775316693","3800.0","","","","","","","","211","56124","True","2026-04-04 15:31:33+00:00","0.0","0.0","982.2027587890625","26.885467529296875","","","","","","",""
"1017","211","1","2","1","21","F9031E30D16926000000829475446EDAD341D33EB2","1017","1775317022","3800.0","","","","","","","","211","45630","True","2026-04-04 15:37:02+00:00","0.0","0.0","982.3204345703125","26.48165512084961","","","","","","",""
"1020","211","1","2","1","21","FC035931D16926000000589E754402FFD141D35D3C","1020","1775317337","3800.0","","","","","","","","211","15453","True","2026-04-04 15:42:17+00:00","0.0","0.0","982.47412109375","26.249515533447266","","","","","","",""
"1023","211","1","2","1","21","FF03A132D16926000000F3A87544E2F1D041D38BFF","1023","1775317665","3800.0","","","","","","","","211","65419","True","2026-04-04 15:47:45+00:00","0.0","0.0","982.6398315429688","26.118106842041016","","","","","","",""
"1025","211","1","2","1","21","0104DA33D169260000005DAE7544068BD041D3094F","1025","1775317978","3800.0","","","","","","","","211","20233","True","2026-04-04 15:52:58+00:00","0.0","0.0","982.7244262695312","26.067882537841797","","","","","","",""
"1028","211","1","2","1","21","04041B35D16926000000B0B27544F291CF41D3F51E","1028","1775318299","3800.0","","","","","","","","211","7925","True","2026-04-04 15:58:19+00:00","0.0","0.0","982.7919921875","25.94626235961914","","","","","","",""
"1030","211","1","2","1","21","06044736D16926000000C8B67544FDCBCE41D32A3A","1030","1775318599","3800.0","","","","","","","","211","14890","True","2026-04-04 16:03:19+00:00","0.0","0.0","982.85595703125","25.8496036529541","","","","","","",""
"1033","211","1","2","1","21","09049137D16926000000DEB775448D1ACE41D3FA41","1033","1775318929","3800.0","","","","","","","","211","16890","True","2026-04-04 16:08:49+00:00","0.0","0.0","982.8729248046875","25.762964248657227","","","","","","",""
"1036","211","1","2","1","21","0C04DA38D169260000000AB875443B37CD41D34922","1036","1775319258","3800.0","","","","","","","","211","8777","True","2026-04-04 16:14:18+00:00","0.0","0.0","982.8756103515625","25.651968002319336","","","","","","",""
"1038","211","1","2","1","21","0E04113AD16926000000AABA75440B37CC41D3335C","1038","1775319569","3800.0","","","","","","","","211","23603","True","2026-04-04 16:19:29+00:00","0.0","0.0","982.9166259765625","25.52687644958496","","","","","","",""
"1041","211","1","2","1","21","1104533BD1692600000080C67544DED0CC41D3061F","1041","1775319891","3800.0","","","","","","","","211","7942","True","2026-04-04 16:24:51+00:00","0.0","0.0","983.1015625","25.601985931396484","","","","","","",""
"1044","211","1","2","1","21","14048E3CD16926000000BECB75441C46CC41D3C2E4","1044","1775320206","3800.0","","","","","","","","211","58562","True","2026-04-04 16:30:06+00:00","0.0","0.0","983.1834716796875","25.53423309326172","","","","","","",""
"1046","211","1","2","1","21","1604D33DD1692600000028CA75447379CA41D31395","1046","1775320531","3800.0","","","","","","","","211","38163","True","2026-04-04 16:35:31+00:00","0.0","0.0","983.15869140625","25.309301376342773","","","","","","",""
"1049","211","1","2","1","21","1904113FD16926000000E8C975445622CA41D34ABE","1049","1775320849","3800.0","","","","","","","","211","48714","True","2026-04-04 16:40:49+00:00","0.0","0.0","983.15478515625","25.266765594482422","","","","","","",""
"1052","211","1","2","1","21","1C045140D169260000005DCD7544FEAEC941D36010","1052","1775321169","3800.0","","","","","","","","211","4192","True","2026-04-04 16:46:09+00:00","0.0","0.0","983.2088012695312","25.210445404052734","","","","","","",""
"1054","211","1","2","1","21","1E049941D1692600000082D475441B86C941D3EDFE","1054","1775321497","3800.0","","","","","","","","211","65261","True","2026-04-04 16:51:37+00:00","0.0","0.0","983.3204345703125","25.190481185913086","","","","","","",""
